review,category,rating,tag
সাইজ ছোট হয়েছে। আরেকটু বড় সাইজের লাগবে। কেমনে রিটার্ন করবো।,Cloth,3,Neutral
মোটামুটি মানের। আরো ভাল এক্সপেক্ট করছিলাম।,Cloth,3,Neutral
এটা মোটামুটি ভালই নেওয়া যেতে পারে।,Cloth,3,Neutral
দাম হিসাবে খারাপ না ভালো আছে,Cloth,3,Neutral
"ভালো, তবে আরো ভালো হতে পারে",Cloth,3,Neutral
জুতা টা অনেক ভালো হয়েছে,Cloth,3,positive 
ধন্যবাদ দারাজ ও সেলার ভাইকে একদিন আগেই ডেলিভারি পেয়েছি। সাইজ ঠিক আছে। কিন্তু মোজা পরে ঠিক হয়ে যাবে। তবে 44 সাইজের আরো ভালো হতো মনে হয়।,Cloth,5,positive 
আমি এতটা আশাহ করিনি দারাজ থকে যতটা আমি পাইছি,Cloth,5,positive 
দারাজ আমাকে এতো ভালো কোয়ালিটির জুতা দিবে। তাও আবার এতো কম দামে। আমার মতে আমি বলবো। বাজেট হিসাবে আপনি এরছাইতে। আর ভালো পাবেন না।,Cloth,5,positive 
আলহামদুলিল্লাহ! খুব ভাল কোয়ালিটির জুতা পেলাম।,Cloth,5,positive 
"অফারে মাত্র ২৯৫/- টাকা, এই প্রাইজে এত ভাল প্রোডাক্ট সত্যিই প্রশংসনীয়।",Cloth,5,positive 
ধন্যবাদ সেলার ভাইকে মানসম্পন্ন প্রোডাক্ট দেওয়ায়।,Cloth,5,positive 
ডেলিভারি রাইডার ভাইয়ার ব্যাবহার খুব ভালো ছিল। সব মিলে রেটিং ১০/১০ আপনারা চাইলে নিতে পারেন।,Cloth,5,positive 
সাইজ থেকে কালার সব সেইম ।,Cloth,5,positive 
দুইদিন ধরে ব্যবহার করছি। খুবই কমফোর্টেবল।,Cloth,5,positive 
ডেলিভারি ম্যান খুবই আন্তরিক। দারাজকে ধন্যবাদ।,Cloth,5,positive 
এক কথায় অসাধারণ কোয়ালিটি! যেটা চেয়েছি সেটাই পেয়েছি।,Cloth,5,positive 
জুতোগুলো দেখতে অনেক সুন্দর। ধন্যবাদ সেলার কে এতো ভালো প্রোডাক্ট দেওয়ার জন্য।,Cloth,5,positive 
যেমন টা ছবিতে দেখে ছিলাম তার থেকে একটু অন্যরকম দিছে।মুটামুটি ভালোই দিছে।,Cloth,5,Neutral
নির্দিধায় অর্ডার করতে পারেন।,Cloth,5,positive 
সাইজ থেকে কালার সব আ্যকুরেট পেয়েছি। ডেইলিভারিও 1 দিনের মাথায় পেলাম,Cloth,5,positive 
কোয়ালিটিটা সবসময় ধরে রাখবেন এটাই কামনা করি৷,Cloth,5,positive 
ভবিষ্যতে আরো প্রোডাক্ট নেয়ার ইচ্ছা আছে।ডেলিভারি বয় অনেক ভাল ছিল,Cloth,5,positive 
ধন্যবাদ দারাজ এবং ডেলিভারি বয়। 👍❤️❤️❤️,Cloth,5,positive 
424 টাকায় অসাধারন জুতা আপনারও নিতে পারেন,Cloth,5,positive 
সার্ভিস খুব ভালো তিন দিনে ডেলিভারি,Cloth,5,positive 
আলহামদুলিল্লাহ জুতা গুলো অনেক ভালো মানের দিছে,Cloth,5,positive 
আলহামদুলিল্লাহ জুতা গুলো অনেক ভালো মানের দিছে,Cloth,5,positive 
যেমন দেখাইছে তেমনি দিছে কিন্তু একটার ফিতা আছে আরেকটার নাই।,Cloth,5,neutral
যেমটা চেয়েছিলাম ঠিক তেমনি পেয়িছি। তবে আঠা কম কিছু দিন পরার পরে আবার আঠা লাগানো লাগবে।,Cloth,5,neutral
মন মেজাজ সব খারাপ হইয়া গেলো জুতো পড়ার পরে,Cloth,5,negative
এত্তো বাজে জুতো।প্রথমে ভালোই ছিলো। দুই দিন পরে আঠা উঠে গেলো।এর পর তলা ফেটে গেলো😡😡,Cloth,5,negative
দাম অনুযায়ী অনেক সুন্দর,Cloth,5,positive 
আমার কাছে খুব ভালো লাগছে,Cloth,5,positive 
আমি আরো ২ জোড়া অর্ডার করে দিলাম । ধন্যবাদ দারাজ ও সেলার কে ।,Cloth,5,positive 
যেমনটা চাইছি তেমনটা পাইছি😍😍।ধন্যবাদ,Cloth,5,positive 
কোয়ালিটি অনেক ভালো।,Cloth,5,positive 
চোখ বুজে নিতে পারেন।টাকা উসুল😎,Cloth,5,positive 
"আলহামদুলিল্লাহ, অবশেষে কাঙ্ক্ষিত মালটা হাতে পেলাম । যেমনটা অর্ডার করেছিলাম ঠিক তেমনই পেলাম",Cloth,5,positive 
দারাজকে ধন্যবাদ। রাইডার অনেক ভালো ছিলো। মালটা সত্যি ভালো।,Cloth,5,positive 
এক কথায় অসাধারন!যে কেহ পছন্দ করতে বাধ্য!আমাদের মেডিকেলের বড় ভাই অর্ডার দিছিল সেটা দেখে আমিও নিয়ে আসলাম।ধন্যবাদ,Cloth,5,positive 
আলহামদুলিল্লাহ গতকাল হাতে পেয়েছি দাম অনুযায়ী ভালো দারাজ কে ধন্যবাদ,Cloth,5,positive 
